구분,과목코드,분반,과목명,시수,부문,강의실
전공선택,36130001,1,영상론,2-1-2-0,,"금6,7,8(예술2호관 311)"
전공선택,36130002,1,3D모델링1,2-1-2-0,,"수2,3,4(예술2호관 409)"
전공선택,36130006,1,3D애니메이션1,2-1-2-0,,"월2,3,4(예술2호관 409)"
전공선택,36130007,1,영상촬영및편집,2-1-2-0,,"목6,7,8(예술2호관 409)"
전공선택,36130008,1,컨셉아트2,2-1-2-0,,"수6,7,8(예술2호관 408)"
전공필수,36130009,1,프레젠테이션기법,2-1-2-0,,"수2,3,4(예술2호관 420)"
전공선택,36130010,1,실시간콘텐츠워크숍1,2-1-2-0,,"목2,3,4(예술2호관 409)"
전공선택,36130011,1,디지털영상합성,2-1-2-0,,"화2,3,4(예술2호관 409)"
전공선택,36130016,1,미디어와경영,2-2-0-0,,"화6,7(예술2호관 314)"
전공필수,36130017,1,영상기획제작및시현종합설계,3-2-2-0,,"수6,7,8,9(예술2호관 409)"
전공선택,36130018,1,실시간콘텐츠워크숍2,2-1-2-0,,"월6,7,8(예술2호관 409)"
전공선택,36130019,1,미디어아트,2-1-2-0,,"금6,7,8(예술2호관 408)"
전공필수,36200001,1,한국무용기초1,1-0-2-0,,"금2,3(예술2호관 215)"
전공필수,36200002,1,발레기초1,1-0-2-0,,"월7,8(예술2호관 312)"
전공필수,36200003,1,현대무용기초1,1-0-2-0,,"금7,8(예술2호관 126-127)"
전공선택,36200004,1,무용개론,2-2-0-0,,"화1,2(예술2호관 210)"
전공선택,36200005,1,무대분장1,1-0-2-0,,"월3,4(예술2호관 130)"
전공필수,36200009,1,한국무용기초3,1-0-2-0,,"금4,5(예술2호관 215)"
전공필수,36200010,1,발레기초3,1-0-2-0,,"목7,8(예술2호관 312)"
전공필수,36200011,1,현대무용기초3,1-0-2-0,,"수7,8(예술2호관 126-127)"
전공선택,36200012,1,무용사,3-3-0-0,,"수3,4,5(예술2호관 210)"
전공선택,36200019,1,무용비교론,2-2-0-0,,"수1,2(예술2호관 210)"
전공선택,36200020,1,무용교육론,2-2-0-0,,"금4,5(예술2호관 210)"
전공선택,36200021,1,바디컨디셔닝1,1-0-2-0,,"월3,4(예술2호관 126-127)"
전공선택,36200026,1,무용교수학습방법,2-2-0-0,,"수6,7(예술2호관 210)"
전공선택,36210001,1,한국무용1,2-1-2-0,,"목3,4,5(예술2호관 215)"
전공선택,36210002,1,타악기법,2-1-2-0,,"화3,4,5(예술2호관 215)"
전공선택,36210007,1,한국무용3,2-1-2-0,,"월1,2,3(예술2호관 215)"
전공선택,36210008,1,한국무용공연실습3,3-0-6-0,,"월9,10,수9,10,금9,10(예술2호관 215)"
전공필수,36210009,1,한국무용기획·제작및시연1,2-0-4-0,,"화9,10,목9,10(예술2호관 215)"
전공선택,36210010,1,한국민속무용2,2-1-2-0,,"화3,4,5(예술2호관 132)"
전공선택,36210015,1,한국무용레파토리1,2-1-2-0,,"목6,7,8(예술2호관 215)"
전공선택,36210016,1,전통무용2,2-1-2-0,,"화6,7,8(예술2호관 215)"
전공선택,36210017,1,한국무용공연실습5,3-0-6-0,,"월9,10,수9,10,금9,10(예술2호관 215)"
전공필수,36210018,1,한국무용기획·제작및시연3,2-0-4-0,,"화9,10,목9,10(예술2호관 215)"
전공선택,36210023,1,한국무용워크숍2,2-1-2-0,,"금6,7,8(예술2호관 215)"
전공필수,36210024,1,한국무용기획·제작및시연5,2-0-4-0,,"화9,10,목9,10(예술2호관 215)"
전공선택,36210025,1,한국무용창작,2-1-2-0,,"화6,7,8(예술2호관 132)"
전공선택,36220001,1,발레1,2-1-2-0,,"수6,7,8(예술2호관 312)"
전공선택,36220006,1,발레3,2-1-2-0,,"금6,7,8(예술2호관 312)"
전공선택,36220007,1,발레공연실습3,3-0-6-0,,"월9,10,수9,10,금9,10(예술2호관 312)"
전공필수,36220008,1,발레기획·제작및시연1,2-0-4-0,,"화9,10,목9,10(예술2호관 312)"
전공선택,36220009,1,발레창작,2-1-2-0,,"월6,7,8(예술2호관 132)"
전공선택,36220014,1,발레레파토리1,2-1-2-0,,"수6,7,8(예술2호관 132)"
전공선택,36220015,1,발레공연실습5,3-0-6-0,,"월9,10,수9,10,금9,10(예술2호관 312)"
전공필수,36220016,1,발레기획·제작및시연3,2-0-4-0,,"화9,10,목9,10(예술2호관 312)"
전공선택,36220021,1,발레워크숍2,2-1-2-0,,"화6,7,8(예술2호관 312)"
전공필수,36220022,1,발레기획·제작및시연5,2-0-4-0,,"화9,10,목9,10(예술2호관 312)"
전공선택,36220023,1,발레안무법,2-1-2-0,,"화3,4,5(예술2호관 312)"
전공선택,36230001,1,현대무용1,2-1-2-0,,"금4,5,6(예술2호관 126-127)"
전공선택,36230006,1,현대무용3,2-1-2-0,,"월6,7,8(예술2호관 126-127)"
전공선택,36230007,1,현대무용공연실습3,3-0-6-0,,"월9,10,수9,10,금9,10(예술2호관 126-127)"
전공필수,36230008,1,현대무용기획·제작및시연1,2-0-4-0,,"화9,10,목3,9(예술2호관 126-127)"
전공선택,36230009,1,현대무용창작,2-1-2-0,,"목3,4,5(예술2호관 132)"
전공선택,36230013,1,현대무용레파토리1,2-1-2-0,,"목3,4,5(예술2호관 126-127)"
전공선택,36230014,1,현대무용공연실습5,3-0-6-0,,"월9,10,수9,10,금9,10(예술2호관 126-127)"
전공필수,36230015,1,현대무용기획·제작및시연3,2-0-4-0,,"화9,10,목9,10(예술2호관 126-127)"
전공선택,36230016,1,재즈댄스,2-1-2-0,,"목6,7,8(예술2호관 126-127)"
전공선택,36230021,1,현대무용워크숍2,2-1-2-0,,"화6,7,8(예술2호관 126-127)"
전공필수,36230022,1,현대무용기획·제작및시연5,2-0-4-0,,"화9,10,목9,10(예술2호관 126-127)"
전공선택,36230023,1,현대무용안무법,2-1-2-0,,"금3,4,5(예술2호관 132)"
전공선택,36300001,1,한국미술사,3-3-0-0,,"금1,2,3(예술2호관 210)"
전공선택,36300002,1,소묘1,2-0-4-0,,"월6,7,8,9(예술2호관 117)"
전공선택,36300003,1,평면조형1,2-0-4-0,,"수1,2,3,4(예술2호관 117)"
전공선택,36300004,1,입체조형1,2-0-4-0,,"화6,7,8,9(예술2호관 117)"
전공선택,36300009,1,서양미술사,3-3-0-0,,"월6,7,8(예술2호관 210)"
전공선택,36300011,1,컴퓨터아트1,2-0-4-0,,"화6,7,8,9(예술2호관 118)"
전공선택,36300013,1,미술교육론,3-3-0-0,,"금6,7,8(예술2호관 210)"
전공선택,36300015,1,미술교수학습방법,2-2-0-0,,"금2,3(예술2호관 118)"
전공선택,36300020,1,미술교과논술연구,3-3-0-0,,"목6,7,8(예술2호관 210)"
전공필수,36300022,1,미술감상및비평,3-3-0-0,,"화6,7,8(예술2호관 210)"
전공선택,36300027,1,지역문화탐방과사생,2-0-4-0,,"목6,7,8,9(예술2호관 118)"
전공선택,36300028,1,로컬아트캡스톤디자인1,3-2-2-0,,"월1,2,3,4(예술2호관 210)"
전공선택,36300030,1,공동체와조형창작워크숍1,2-0-4-0,,"목1,2,3,4(예술2호관 210)"
전공선택,36310001,1,창작한국화1,2-0-4-0,,"화1,2,3,4(예술2호관 318)"
전공선택,36310002,1,현대문인화1,2-0-4-0,,"수6,7,8,9(예술2호관 318)"
전공선택,36310005,1,한국화기법1,2-0-4-0,,"화1,2,3,4(예술2호관 319)"
전공선택,36310006,1,현대한국화연구1,2-0-4-0,,"수1,2,3,4(예술2호관 319)"
전공필수,36310007,1,창작한국화3,2-0-4-0,,"월6,7,8,9(예술2호관 319)"
전공선택,36310011,1,한국화기법3,2-0-4-0,,"수1,2,3,4(예술2호관 309)"
전공필수,36310012,1,창작한국화5,2-0-4-0,,"수6,7,8,9(예술2호관 309)"
전공필수,36310013,1,현대한국화연구3,2-0-4-0,,"화1,2,3,4(예술2호관 309)"
전공선택,36310018,1,보존처리기법1,2-0-4-0,,"금1,2,3,4(예술2호관 318)"
전공선택,36320001,1,창작서양화1,2-0-4-0,,"목6,7,8,9(예술2호관 209)"
전공선택,36320002,1,표현연구1,2-0-4-0,,"금6,7,8,9(예술2호관 209)"
전공선택,36320005,1,서양화기법1,2-0-4-0,,"월6,7,8,9(예술2호관 228)"
전공선택,36320006,1,현대서양화연구1,2-0-4-0,,"목1,2,3,4(예술2호관 228)"
전공필수,36320007,1,창작서양화3,2-0-4-0,,"화1,2,3,4(예술2호관 228)"
전공선택,36320011,1,서양화기법3,2-0-4-0,,"월6,7,8,9(예술2호관 227)"
전공필수,36320012,1,현대서양화연구3,2-0-4-0,,"화1,2,3,4(예술2호관 227)"
전공필수,36320013,1,창작서양화5,2-0-4-0,,"수6,7,8,9(예술2호관 227)"
전공선택,36330001,1,창작조소1,2-0-4-0,,"수6,7,8,9(예술2호관 128)"
전공선택,36330002,1,조형연구1,2-0-4-0,,"월1,2,3,4(예술2호관 128)"
전공선택,36330005,1,조소기법1,2-0-4-0,,"화1,2,3,4(예술2호관 129)"
전공선택,36330006,1,현대조각연구1,2-0-4-0,,"목1,2,3,4(예술2호관 129)"
전공필수,36330007,1,창작조소3,2-0-4-0,,"수1,2,3,4(예술2호관 129)"
전공선택,36330011,1,조소기법3,2-0-4-0,,"수1,2,3,4(예술1호관 110)"
전공필수,36330012,1,창작조소5,2-0-4-0,,"화1,2,3,4(예술1호관 110)"
전공필수,36330013,1,현대조각연구3,2-0-4-0,,"월6,7,8,9(예술1호관 110)"
전공선택,36400001,1,수영1,1-0-2-0,,"금5,6(백령스포츠센터 202)"
전공필수,36400004,1,생활체육론,3-3-0-0,,"화2,3,4(백령스포츠센터 102)"
전공선택,36400005,1,구기스포츠1,1-0-2-0,,"화6,7(실습.훈련장 대운동장)"
전공선택,36400006,1,운동역학,3-3-0-0,,"월A5,목A5(백령스포츠센터 102)"
전공필수,36400007,1,운동생리학,3-3-0-0,,"월A1,목A1(백령스포츠센터 102)"
전공필수,36400008,1,스포츠산업론,3-3-0-0,,"월A2,목A2(백령스포츠센터 101)"
전공선택,36400009,1,체력운동,1-0-2-0,,"수7,8(백령스포츠센터 B007)"
전공선택,36400010,1,수상안전및인명구조,1-0-2-0,,"금2,3(백령스포츠센터 202)"
전공선택,36400011,1,수상스포츠,1-0-2-0,,"토7,8(실습.훈련장 집중수업)"
전공선택,36400014,1,라켓스포츠1,1-0-2-0,,"월7,8(실습.훈련장 체육관(구실내체육관))"
전공선택,36400018,1,스포츠마케팅,3-3-0-0,,"수2,3,4(백령스포츠센터 102)"
전공선택,36400019,1,스포츠심리학,3-3-0-0,,"월A5,목A5(백령스포츠센터 101)"
전공선택,36400020,1,구기스포츠2,1-0-2-0,,"금1,2(백령스포츠센터 201)"
전공선택,36400021,1,리듬운동2,1-0-2-0,,"화7,8(백령스포츠센터 308)"
전공선택,36400022,1,스포츠마사지및테이핑,1-0-2-0,,"수8,9(백령스포츠센터 308)"
전공선택,36400023,1,노인체육론,2-1-2-0,,"금7,8,9(백령스포츠센터 102)"
전공선택,36400024,1,운동역학및실험,1-0-2-0,,"화1,2(백령스포츠센터 104)"
전공필수,36400025,1,운동상해,3-3-0-0,,"월A6,목A6(백령스포츠센터 101)"
전공선택,36400034,1,스포츠시설관리,3-3-0-0,,"월A1,목A1(백령스포츠센터 101)"
전공선택,36400035,1,병태생리학,3-3-0-0,,"월A4,목A4(백령스포츠센터 102)"
전공선택,36400036,1,생활체육지도법,2-1-2-0,,"화1,2,3(백령스포츠센터 101)"
전공선택,36400037,1,운동생리실험및운동부하검사,1-0-2-0,,"수6,7(백령스포츠센터 101)"
전공선택,36400038,1,활쏘기,1-0-2-0,,"화5,6(실습.훈련장 체육관(구실내체육관))"
전공선택,36400039,1,산악스포츠,1-0-2-0,,"토4,5(실습.훈련장 집중수업)"
전공선택,36400043,1,여가와스포츠,3-3-0-0,,"월A2,목A2(백령스포츠센터 102)"
전공필수,36400046,1,체육원리및체육사,3-3-0-0,,"화6,7,8(백령스포츠센터 102)"
전공필수,36400051,1,전공실기1,1-0-2-0,,"화9,10(백령스포츠센터 201)"
전공필수,36400052,1,전공실기2,1-0-2-0,,"화9,10(백령스포츠센터 202)"
전공선택,36400053,1,전공실기3,1-0-2-0,,"화9,10(실습.훈련장 체육관(구실내체육관))"
전공선택,36400054,1,전공실기4,1-0-2-0,,"화9,10(실습.훈련장 대운동장)"
전공선택,36400055,1,운동손상평가및재활,1-0-2-0,,"화5,6(백령스포츠센터 101)"
전공선택,36500001,1,스토리창작의기초,3-3-0-0,,"수2,3,4(영상바이오관 410)"
전공선택,36500001,2,스토리창작의기초,3-3-0-0,,"목6,7,8(영상바이오관 312)"
전공선택,36500002,1,드라마작법의기초,3-2-2-0,,"월2,3,4,5(영상바이오관 211)"
전공선택,36500002,2,드라마작법의기초,3-2-2-0,,"수2,3,4,5(영상바이오관 211)"
전공선택,36500007,1,디지털그래픽스,3-2-2-0,,"목2,3,4,5(영상바이오관 213)"
전공선택,36500008,1,애니메이션드로잉,3-2-2-0,,"화2,3,4,5(영상바이오관 410)"
전공선택,36500008,2,애니메이션드로잉,3-2-2-0,,"수6,7,8,9(영상바이오관 410)"
전공선택,36500009,1,캐릭터와플롯,3-3-0-0,,"금2,3,4(영상바이오관 410)"
전공선택,36500009,2,캐릭터와플롯,3-3-0-0,,"금6,7,8(영상바이오관 410)"
전공선택,36500010,1,만화와애니메이션,3-2-2-0,,"화2,3,4,5(영상바이오관 211)"
전공선택,36500011,1,게임기획,3-3-0-0,,"금6,7,8(영상바이오관 312)"
전공필수,36500012,1,영화사,3-3-0-0,,"수2,3,4(영상바이오관 312)"
전공필수,36500012,2,영화사,3-3-0-0,,"월7,8,9(영상바이오관 410)"
전공선택,36500018,1,실험영상,3-3-0-0,,"월2,3,4(영상바이오관 312)"
전공선택,36500018,2,실험영상,3-3-0-0,,"목2,3,4(영상바이오관 312)"
전공선택,36500019,1,문화산업전략론,3-3-0-0,,"월6,7,8(영상바이오관 312)"
전공선택,36500020,1,페스티벌사례분석,3-3-0-0,,"화6,7,8(영상바이오관 211)"
전공선택,36500021,1,스톱모션애니메이션워크숍,3-2-2-0,,"목2,3,4,5(영상바이오관 410)"
전공선택,36500027,1,영상콘텐츠제작,3-2-2-0,,"목6,7,8,9(영상바이오관 213)"
전공선택,36500028,1,영상문화특강,3-3-0-0,,"화2,3,4(영상바이오관 312)"
전공선택,36500029,1,문화행정의이해,3-3-0-0,,"목2,3,4(영상바이오관 211)"
전공필수,36600001,1,전공실기1,2-0-4-0,,"월10,11,12,13(예술1호관 101)"
전공필수,36600001,2,전공실기1,2-0-4-0,,"화10,11,12,13(예술1호관 101)"
전공필수,36600001,3,전공실기1,2-0-4-0,,"수10,11,12,13(예술1호관 101)"
전공필수,36600001,4,전공실기1,2-0-4-0,,"목10,11,12,13(예술1호관 101)"
전공필수,36600001,5,전공실기1,2-0-4-0,,"금10,11,12,13(예술1호관 101)"
전공필수,36600001,6,전공실기1,2-0-4-0,,"월10,11,12,13(예술1호관 102)"
전공필수,36600001,7,전공실기1,2-0-4-0,,"화10,11,12,13(예술1호관 102)"
전공필수,36600001,8,전공실기1,2-0-4-0,,"수10,11,12,13(예술1호관 102)"
전공필수,36600001,9,전공실기1,2-0-4-0,,"목10,11,12,13(예술1호관 102)"
전공필수,36600001,10,전공실기1,2-0-4-0,,"금10,11,12,13(예술1호관 102)"
전공선택,36600002,1,합창1,2-2-0-0,,"수8,9(예술1호관 117)"
전공선택,36600003,1,클래스피아노연습1,1-0-2-0,,"화1,2(예술1호관 214)"
전공선택,36600004,1,합주1,2-0-4-0,,"월8,9,수8,9(예술1호관 116)"
전공선택,36600005,1,시창·청음1,1-0-2-0,,"월2,3(예술1호관 212)"
전공선택,36600006,1,연주1,1-0-2-0,,"목8,9(예술1호관 117)"
전공선택,36600007,1,음악이론1,2-2-0-0,,"수3,4(예술1호관 201)"
전공필수,36600015,1,전공실기3,2-0-4-0,,"월10,11,12,13(예술1호관 103)"
전공필수,36600015,2,전공실기3,2-0-4-0,,"화10,11,12,13(예술1호관 103)"
전공필수,36600015,3,전공실기3,2-0-4-0,,"수10,11,12,13(예술1호관 103)"
전공필수,36600015,4,전공실기3,2-0-4-0,,"목10,11,12,13(예술1호관 103)"
전공필수,36600015,5,전공실기3,2-0-4-0,,"금10,11,12,13(예술1호관 103)"
전공필수,36600015,6,전공실기3,2-0-4-0,,"월10,11,12,13(예술1호관 104)"
전공필수,36600015,7,전공실기3,2-0-4-0,,"화10,11,12,13(예술1호관 104)"
전공필수,36600015,8,전공실기3,2-0-4-0,,"수10,11,12,13(예술1호관 104)"
전공필수,36600015,9,전공실기3,2-0-4-0,,"목10,11,12,13(예술1호관 104)"
전공필수,36600015,10,전공실기3,2-0-4-0,,"금10,11,12,13(예술1호관 104)"
전공선택,36600016,1,서양음악사1,2-2-0-0,,"수1,2(예술1호관 201)"
전공선택,36600017,1,클래스피아노연습3,1-0-2-0,,"화3,4(예술1호관 214)"
전공선택,36600018,1,연주3,1-0-2-0,,"목8,9(예술1호관 117)"
전공필수,36600019,1,화성학1,2-2-0-0,,"화1,2(예술1호관 211)"
전공선택,36600020,1,합창3,2-2-0-0,,"수8,9(예술1호관 117)"
전공선택,36600021,1,합주3,2-0-4-0,,"월8,9,수8,9(예술1호관 116)"
전공선택,36600022,1,시창·청음3,1-0-2-0,,"월4,5(예술1호관 212)"
전공필수,36600031,1,전공실기5,2-0-4-0,,"월10,11,12,13(예술1호관 106)"
전공필수,36600031,2,전공실기5,2-0-4-0,,"화10,11,12,13(예술1호관 106)"
전공필수,36600031,3,전공실기5,2-0-4-0,,"수10,11,12,13(예술1호관 106)"
전공필수,36600031,4,전공실기5,2-0-4-0,,"목10,11,12,13(예술1호관 106)"
전공필수,36600031,5,전공실기5,2-0-4-0,,"금10,11,12,13(예술1호관 106)"
전공필수,36600031,6,전공실기5,2-0-4-0,,"월10,11,12,13(예술1호관 111)"
전공필수,36600031,7,전공실기5,2-0-4-0,,"화10,11,12,13(예술1호관 111)"
전공필수,36600031,8,전공실기5,2-0-4-0,,"수10,11,12,13(예술1호관 111)"
전공필수,36600031,9,전공실기5,2-0-4-0,,"목10,11,12,13(예술1호관 111)"
전공필수,36600031,10,전공실기5,2-0-4-0,,"금10,11,12,13(예술1호관 111)"
전공선택,36600032,1,연주5,1-0-2-0,,"목8,9(예술1호관 117)"
전공선택,36600033,1,음악교육론,3-3-0-0,,"금2,3,4(예술1호관 211)"
전공선택,36600034,1,서양음악사3,2-2-0-0,,"화3,4(예술1호관 201)"
전공선택,36600035,1,음악치료의이해1,2-2-0-0,,"월3,4(예술1호관 211)"
전공선택,36600036,1,현악실내악1,2-2-0-0,,"목4,5(예술1호관 117)"
전공선택,36600037,1,타악실내악1,2-2-0-0,,"목4,5(예술1호관 116)"
전공선택,36600038,1,관현악기론및분석1,2-2-0-0,,"화1,2(예술1호관 201)"
전공필수,36600048,1,전공실기7,2-0-4-0,,"월10,11,12,13(예술1호관 113)"
전공필수,36600048,2,전공실기7,2-0-4-0,,"화10,11,12,13(예술1호관 113)"
전공필수,36600048,3,전공실기7,2-0-4-0,,"수10,11,12,13(예술1호관 113)"
전공필수,36600048,4,전공실기7,2-0-4-0,,"목10,11,12,13(예술1호관 113)"
전공필수,36600048,5,전공실기7,2-0-4-0,,"금10,11,12,13(예술1호관 113)"
전공필수,36600048,6,전공실기7,2-0-4-0,,"월10,11,12,13(예술1호관 116)"
전공필수,36600048,7,전공실기7,2-0-4-0,,"화10,11,12,13(예술1호관 116)"
전공필수,36600048,8,전공실기7,2-0-4-0,,"수10,11,12,13(예술1호관 116)"
전공선택,36600049,1,연주7,1-0-2-0,,"목8,9(예술1호관 117)"
전공선택,36600050,1,음악논리및논술,3-3-0-0,,"금5,6,7(예술1호관 211)"
전공선택,36600053,1,뮤지션신체컨디셔닝1,2-2-0-0,,"화2,3(예술1호관 111)"
전공선택,36600055,1,음악콘텐츠제작기법1,2-2-0-0,,"목1,2(예술1호관 113)"
전공선택,36600057,1,지휘법1,2-2-0-0,,"월6,7(예술1호관 211)"
전공선택,36610001,1,성악인을위한이태리딕션1,2-2-0-0,,"화6,7(예술1호관 211)"
전공선택,36610003,1,무대연기법1,2-0-4-0,,"화4,5,6,7(예술1호관 111)"
전공선택,36610004,1,성악인을위한독어딕션1,2-2-0-0,,"목5,6(예술1호관 212)"
전공선택,36610007,1,성악문헌1,2-2-0-0,,"화3,4(예술1호관 211)"
전공선택,36610008,1,합창5,2-2-0-0,,"수8,9(예술1호관 117)"
전공선택,36610009,1,성악인을위한불어딕션1,2-2-0-0,,"목1,2(예술1호관 212)"
전공선택,36610013,1,합창7,2-2-0-0,,"수8,9(예술1호관 117)"
전공선택,36610014,1,오페라워크숍,2-2-0-0,,"월5,6(예술1호관 111)"
전공선택,36610015,1,성악인을위한영어딕션1,2-2-0-0,,"화5,6(예술1호관 201)"
전공선택,36620001,1,피아노문헌1,2-2-0-0,,"화3,4(예술1호관 212)"
전공선택,36620002,1,고음악악기사,2-2-0-0,,"목1,2(예술1호관 211)"
전공선택,36620005,1,피아노구조와이해1,2-2-0-0,,"월2,3(예술1호관 111)"
전공선택,36620006,1,피아노앙상블1,2-2-0-0,,"화5,6(예술1호관 117)"
전공선택,36620009,1,피아노반주1,2-1-2-0,,"화5,6,7(예술1호관 211-1)"
전공선택,36620010,1,피아노작법1,1-1-0-0,,수3(예술1호관 111)
전공선택,36620011,1,하프시코드실습1,1-0-2-0,,"목3,4(예술1호관 106)"
전공선택,36620015,1,음악산업과테크놀로지1,2-2-0-0,,"목5,6(예술1호관 211)"
전공선택,36620017,1,건반화성,1-1-0-0,,수1(예술1호관 212)
전공선택,36620019,1,바로크음악사,1-1-0-0,,수2(예술1호관 212)
